what,kind,bundleId,bundleVersion,description,time
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1401689878057
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1401689938370
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401689946297
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401689949449
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1401689964944
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1401689998382
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1401690011956
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1401690014359
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1401690016741
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1401690062729
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401690064719
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401690076817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401690080719
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401690084234
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1401690084275
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1401690139654
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1401690456254
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401690458937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401690462664
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401690462706
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401690462880
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1401690473903
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401690474305
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401690485349
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401690488995
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401690506685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401690506715
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401690506903
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401690509644
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401690519776
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401690523641
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401690526308
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1401690526314
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401690530415
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401690532181
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1401690532188
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1401690533550
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1401693150033
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1401693150288
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401693150888
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401693227317
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401693235363
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401693238038
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401693238067
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401693238260
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1401693240321
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401693240830
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401693244131
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401693248800
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401695109294
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401695113885
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401706439102
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401706440998
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1401706441997
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1401706442025
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1401706442038
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1401706442054
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1401706442073
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1401706442097
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1401706442120
stopped,bundle,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse",1401706442120
