what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395651981957
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.help.aboutAction",1395651981970
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395651984583
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395651985669
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395651985721
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1395651989832
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1395651989896
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395651998819
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395652005439
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395652005457
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395652009262
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395652009587
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395652024027
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395652025216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395652026795
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395652035576
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1395652039097
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395652040859
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395652044058
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395652048708
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395652048911
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395652052523
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395652052829
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395652052995
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395652058236
