what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395998258880
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395998259481
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395998263689
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395998265778
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395998265906
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395998267493
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395998267629
closed,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395998267654
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395998270618
closed,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395998270622
opened,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395998280029
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395998280047
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395998280867
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395998288743
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395998290928
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395998291631
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395998293660
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395998301704
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395998308897
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395998324352
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395998353501
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395998354678
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395998355749
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1395998355761
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395998357440
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395998358185
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395998359295
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395998359323
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395998359705
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395998361143
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395998361720
