what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.stp.bpmn.diagram,1.2.0.201006151052,"org.eclipse.stp.bpmn.diagram",1395654683107
started,bundle,org.eclipse.emf.transaction,1.4.0.v20100331-1738,"org.eclipse.emf.transaction",1395654683119
started,bundle,org.eclipse.emf.workspace,1.4.0.v20100224-1706,"org.eclipse.emf.workspace",1395654683121
started,bundle,org.eclipse.gmf.runtime.emf.core,1.4.1.v20100909-1300,"org.eclipse.gmf.runtime.emf.core",1395654683122
started,bundle,org.eclipse.emf.ecore.change,2.5.1.v20100907-1643,"org.eclipse.emf.ecore.change",1395654683179
started,bundle,org.eclipse.emf.validation,1.4.0.v20100428-2315,"org.eclipse.emf.validation",1395654683282
error,log,,,"Unable to load resource: /flight/src/main/resources/flightdes.bpmn",1395654683377
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395654683408
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395654684864
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395654695767
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395654702231
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395654704467
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395654705867
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395654872876
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395654874666
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395654877650
closed,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395654877665
closed,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395654878934
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395654880586
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395654900135
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395654917725
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395654920304
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395654922910
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395654923869
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395654934670
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395654995059
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395654999277
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395655042419
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395655090820
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395655152839
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395655167476
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395655242976
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395655252478
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395655256440
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395655260145
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395655262465
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395655269040
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395655295596
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395655300313
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395655308966
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395655309251
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395655314770
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395655315027
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395655315200
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395655322397
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395655366970
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395655368236
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395655370442
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395655377278
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395655379690
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395655380292
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395655385496
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395655393588
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395655395044
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395655395197
