what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1399356074649
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1399356088089
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1399356099144
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399356105614
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399356181472
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1399356188699
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399356262200
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399356268240
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399356268346
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399356268785
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1399356269067
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1399356269093
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399356276459
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399356279809
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399357639141
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399357639900
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399357642878
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399357645296
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399357645453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399357647143
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399357647312
