what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1395723015615
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1395723015616
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1395723015617
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1395723015643
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1395723015684
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1395723015686
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1395723015688
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1395723015689
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1395723015691
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1395723015692
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1395723015692
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1395723015694
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1395723015695
started,bundle,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse",1395723015696
started,bundle,org.guvnor.tools,5.5.0.Final,"org.guvnor.tools",1395723015696
started,bundle,org.jbpm.eclipse,5.5.0.Final,"org.jbpm.eclipse",1395723015700
os,sysinfo,,,"win32",1395723015705
arch,sysinfo,,,"x86",1395723015705
ws,sysinfo,,,"win32",1395723015705
locale,sysinfo,,,"en_US",1395723015705
processors,sysinfo,,,"8",1395723015705
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1395723015705
java.runtime.version,sysinfo,,,"1.7.0_51-b13",1395723015705
java.specification.name,sysinfo,,,"Java Platform API Specification",1395723015705
java.specification.vendor,sysinfo,,,"Oracle Corporation",1395723015705
java.specification.version,sysinfo,,,"1.7",1395723015705
java.vendor,sysinfo,,,"Oracle Corporation",1395723015705
java.version,sysinfo,,,"1.7.0_51",1395723015705
java.vm.info,sysinfo,,,"mixed mode, sharing",1395723015705
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1395723015705
